id_marca,nome_marca,id_modelo,nome_modelo
58,Volvo,029022-0,V70 T5 2.3
58,Volvo,029021-1,V70 XC/ XC 70
58,Volvo,029085-8,XC 60 2.0 T5 240cv 5p
58,Volvo,029078-5,XC 60 3.0 AWD 5p
58,Volvo,029079-3,XC 60 R-DESIGN 3.0 304cv AWD 5p
58,Volvo,029087-4,XC 60 T-5 R-DESIGN 2.0 FWD 5p
58,Volvo,029067-0,XC 90 2.5T 210cv AWD 5p
58,Volvo,029076-9,XC 90 3.2 238cv AWD 5p
58,Volvo,029068-8,XC 90 4.4 V8 315cv AWD 5p
58,Volvo,029059-9,XC 90 T6 2.9 BI-TB 272cv AWD 5p
59,VW - VolksWagen,005329-5,AMAROK CD2.0 16V/S CD2.0 16V TDI 4x2 Die
59,VW - VolksWagen,005330-9,AMAROK CD2.0 16V/S CD2.0 16V TDI 4x4 Die
59,VW - VolksWagen,005337-6,AMAROK CS2.0 16V/S2.0 16V TDI 4x2 Diesel
59,VW - VolksWagen,005338-4,AMAROK CS2.0 16V/S2.0 16V TDI 4x4 Diesel
59,VW - VolksWagen,005340-6,AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut
59,VW - VolksWagen,005320-1,AMAROK Highline CD 2.0 16V TDI 4x4 Dies.
59,VW - VolksWagen,005325-2,AMAROK SE CD 2.0 16V TDI 4x4 Diesel
59,VW - VolksWagen,005323-6,AMAROK Trendline CD 2.0 16V TDI 4x4 Dies
59,VW - VolksWagen,005349-0,AMAROK Trendline CD 2.0 TDI 4X4 Dies Aut
59,VW - VolksWagen,005025-3,Apolo GL 1.8
59,VW - VolksWagen,005026-1,Apolo GLS/ Vip 1.8
59,VW - VolksWagen,005156-0,Bora 2.0 8v Comfortline Aut.
59,VW - VolksWagen,005155-1,Bora 2.0 8v Comfortline Mec.
59,VW - VolksWagen,005154-3,Bora 2.0/ 2.0 Flex 8v Aut.
59,VW - VolksWagen,005153-5,Bora 2.0/ 2.0 Flex 8v Mec.
59,VW - VolksWagen,005083-0,Caravelle 2.4 Diesel
59,VW - VolksWagen,005118-7,Corrado 2.0 Turbo
59,VW - VolksWagen,005117-9,Corrado G-60 2.8
59,VW - VolksWagen,005225-6,CROSSFOX 1.6 Mi Total Flex 8V 5p
59,VW - VolksWagen,005342-2,CROSSFOX I MOTION 1.6 Mi T. Flex 8V 5p
59,VW - VolksWagen,005287-6,EOS Cab. 2.0 Turbo FSI Tiptronic
59,VW - VolksWagen,005084-9,Eurovan 2.4 Diesel
59,VW - VolksWagen,005307-4,Fox 1.0 Mi Total Flex 8V 3p
59,VW - VolksWagen,005308-2,Fox 1.0 Mi Total Flex 8V 5p
59,VW - VolksWagen,005305-8,Fox 1.6 Mi I MOTION Total Flex 8V 5p
59,VW - VolksWagen,005306-6,Fox 1.6 Mi Total Flex 8V 5p
59,VW - VolksWagen,005352-0,Fox BLUEMOTION 1.0 Mi Total Flex 12V 3p
59,VW - VolksWagen,005353-8,Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p
59,VW - VolksWagen,005343-0,Fox BlueMotion 1.6 Mi Total Flex 3p.
59,VW - VolksWagen,005344-9,Fox BlueMotion 1.6 Mi Total Flex 5p.
59,VW - VolksWagen,005205-1,Fox City 1.0 Mi/ 1.0Mi Total Flex 8V 4p
59,VW - VolksWagen,005198-5,Fox City 1.0Mi/ 1.0Mi Total Flex 8V 3p
59,VW - VolksWagen,005274-4,Fox extreme 1.6 Mi Total Flex 8V 5p
59,VW - VolksWagen,005199-3,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 3p
59,VW - VolksWagen,005206-0,Fox Plus 1.0Mi/ 1.0Mi Total Flex 8V 4p
59,VW - VolksWagen,005200-0,Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 3p
59,VW - VolksWagen,005207-8,Fox Plus 1.6Mi/ 1.6Mi Total Flex 8V 4p
59,VW - VolksWagen,005304-0,Fox PRIME/Hghi. IMOTION 1.6 T.Flex 8V 5p
59,VW - VolksWagen,005303-1,Fox PRIME/Higli. 1.6 Total Flex 8V 5p
59,VW - VolksWagen,005332-5,Fox Rock in Rio 1.6 Mi Total Flex 8V 5p
59,VW - VolksWagen,005262-0,Fox Route 1.0 Mi Total Flex 8V 3p
59,VW - VolksWagen,005263-9,Fox Route 1.0 Mi Total Flex 8V 5p
59,VW - VolksWagen,005264-7,Fox Route 1.6 Mi Total Flex 8V 3p
59,VW - VolksWagen,005265-5,Fox Route 1.6 Mi Total Flex 8V 5p
59,VW - VolksWagen,005358-9,Fox SELEÇÃO 1.0 Total Flex 8V 5p
59,VW - VolksWagen,005359-7,Fox SELEÇÃO 1.6 Total Flex 8V 5p
59,VW - VolksWagen,005371-6,Fox SELEÇÃO IMOTION 1.6 Mi T. Flex 8V 5p
59,VW - VolksWagen,005212-4,Fox Sportline/Sports 1.0 Tot.Flex 8V 4p
59,VW - VolksWagen,005201-9,Fox Sportline/Sports 1.0/1.0 Tot.Flex 3p
59,VW - VolksWagen,005202-7,Fox Sportline/Sports 1.6/1.6 Tot.Flex 3p
59,VW - VolksWagen,005208-6,Fox Sportline/Sports 1.6/1.6 Tot.Flex 4p
59,VW - VolksWagen,005293-0,Fox SUNRISE 1.0 Mi Total Flex 8V 5p
59,VW - VolksWagen,005027-0,Fusca
59,VW - VolksWagen,005348-1,Fusca 2.0 TSI 16V Aut.
59,VW - VolksWagen,005347-3,Fusca 2.0 TSI 16V Mec.
59,VW - VolksWagen,005396-1,Gol  Rallye I MOTION 1.6 T. Flex 16V 5p
59,VW - VolksWagen,005383-0,Gol  Trendline 1.0 T.Flex 8V 3p
59,VW - VolksWagen,005384-8,Gol  Trendline 1.0 T.Flex 8V 5p
59,VW - VolksWagen,005345-7,Gol (novo) 1.0 Mi Total Flex 8V 2p
59,VW - VolksWagen,005275-2,Gol (novo) 1.0 Mi Total Flex 8V 4p
59,VW - VolksWagen,005346-5,Gol (novo) 1.6 Mi Total Flex 8V 2p
59,VW - VolksWagen,005276-0,Gol (novo) 1.6 Mi Total Flex 8V 4p
59,VW - VolksWagen,005277-9,Gol (novo) 1.6 Power/Highi T.Flex 8v 4P
59,VW - VolksWagen,005159-4,Gol 1.0 Mi FUN/ Highway/ Sport 16V  2/4p
59,VW - VolksWagen,005148-9,Gol 1.0 Plus 16v 2p
59,VW - VolksWagen,005147-0,Gol 1.0 Plus 16v 4p
59,VW - VolksWagen,005150-0,Gol 1.0 Plus 8v 2p
59,VW - VolksWagen,005149-7,Gol 1.0 Plus 8v 4p
59,VW - VolksWagen,005162-4,Gol 1.0 Power 16v 76cv 4p
59,VW - VolksWagen,005341-4,Gol 1.0 Total Flex 8V 5p (25 Anos)
59,VW - VolksWagen,005163-2,Gol 1.0 Trend/ Power 8V 2p
59,VW - VolksWagen,005164-0,Gol 1.0 Trend/ Power 8V 4p
59,VW - VolksWagen,005310-4,Gol 1.6 I MOTI.Power/Highli T.Flex 8V 4p
59,VW - VolksWagen,005350-3,Gol 1.6 Mi I MOTION Total Flex 8V 3p
59,VW - VolksWagen,005197-7,Gol 1.6 Mi Plus Total Flex 8V 2p
59,VW - VolksWagen,005196-9,Gol 1.6 Mi Plus Total Flex 8V 4p
59,VW - VolksWagen,005190-0,Gol 1.6 Mi Power Total Flex 8V 4p
59,VW - VolksWagen,005324-4,Gol 1.6 Mi Rallye I MOTION T. Flex 8V 4p
59,VW - VolksWagen,005210-8,Gol 1.6 Mi Rallye Total Flex 8V 4p
59,VW - VolksWagen,005078-4,Gol 1.6 Mi/ 1.6i 2p
59,VW - VolksWagen,005124-1,Gol 1.6 Mi/ Power 1.6 Mi 4p
59,VW - VolksWagen,005104-7,Gol 1.8 Mi
59,VW - VolksWagen,005125-0,Gol 1.8 Mi 4p
59,VW - VolksWagen,005216-7,Gol 1.8 Mi Power Total Flex 8V 4p
59,VW - VolksWagen,005217-5,Gol 1.8 Mi Rallye Total Flex 8V 4p
59,VW - VolksWagen,005028-8,Gol 1000 (modelo antigo)
59,VW - VolksWagen,005144-6,Gol 1000 Mi 16V 2p Turbo
59,VW - VolksWagen,005146-2,Gol 1000 Mi 16V 4p Turbo
59,VW - VolksWagen,005002-4,Gol 1000 Mi 16V/ Ouro  2p
59,VW - VolksWagen,005126-8,Gol 1000 Mi 16V/ Ouro 4p
59,VW - VolksWagen,005001-6,Gol 1000 Mi 2p  / 1000i
59,VW - VolksWagen,005127-6,Gol 1000 Mi 4p
59,VW - VolksWagen,005004-0,Gol 1000 Mi Plus 16V 2p e 4p
59,VW - VolksWagen,005030-0,Gol 1000 Mi Plus 8v 2p e 4p
59,VW - VolksWagen,005029-6,Gol 1000i Plus 2p
59,VW - VolksWagen,005105-5,Gol 2.0 Mi 2p
59,VW - VolksWagen,005128-4,Gol 2.0 Mi 4p
59,VW - VolksWagen,005339-2,Gol BLACK 1.0 Mi Total Flex 8V 4p
59,VW - VolksWagen,005227-2,Gol City (Trend) 1.0 Mi Total Flex 8V 2p
59,VW - VolksWagen,005228-0,Gol City (Trend) 1.0 Mi Total Flex 8V 4p
59,VW - VolksWagen,005179-9,Gol City 1.0 Mi 8V 2p
59,VW - VolksWagen,005180-2,Gol City 1.0 Mi 8V 4p
59,VW - VolksWagen,005181-0,Gol City 1.6 Mi 8V 2p
59,VW - VolksWagen,005182-9,Gol City 1.6 Mi 8V 4p
59,VW - VolksWagen,005229-9,Gol City 1.6 Mi Total Flex 8V 2p
59,VW - VolksWagen,005195-0,Gol City 1.6 Mi Total Flex 8V 4p
59,VW - VolksWagen,005005-9,Gol CL 1.6 Mi 2p e 4p
59,VW - VolksWagen,005006-7,Gol CL 1.8 Mi 2p e 4p
59,VW - VolksWagen,005033-4,Gol CLi / CL 1.8
59,VW - VolksWagen,005032-6,Gol CLi / CL/ Copa/ Stones 1.6
59,VW - VolksWagen,005389-9,Gol Comfortline 1.0 T. Flex 8V 3p
59,VW - VolksWagen,005390-2,Gol Comfortline 1.0 T. Flex 8V 5p
59,VW - VolksWagen,005391-0,Gol Comfortline 1.6 T. Flex 8V 3p
59,VW - VolksWagen,005392-9,Gol Comfortline 1.6 T. Flex 8V 5p
59,VW - VolksWagen,005243-4,Gol COPA 1.0 Mi Total Flex 8V 4p
59,VW - VolksWagen,005244-2,Gol COPA 1.6 Mi Total Flex 8V 4p
59,VW - VolksWagen,005317-1,Gol ECOMOTION  1.0 Mi Total Flex 8V 4p
59,VW - VolksWagen,005316-3,Gol ECOMOTION 1.0 Mi Total Flex 8V 2p
59,VW - VolksWagen,005031-8,Gol Furgao 1.0 mi
59,VW - VolksWagen,005119-5,Gol Furgão 1.6 Mi/ 1.6i/ 1.6
59,VW - VolksWagen,005034-2,Gol GL 1.6 Mi/Star 1.6 e 1.8/Atlanta 1.6
59,VW - VolksWagen,005007-5,Gol GL 1.8 Mi 2p e 4p
59,VW - VolksWagen,005035-0,Gol GLi / GL/ Atlanta 1.8
59,VW - VolksWagen,005080-6,Gol GLS 2.0 Mi
59,VW - VolksWagen,005036-9,Gol GT/GTS 1.8
59,VW - VolksWagen,005040-7,Gol GTi 2.0
59,VW - VolksWagen,005041-5,Gol GTi 2000 16V
59,VW - VolksWagen,005309-0,Gol I MOTION 1.6 Mi Total Flex 8V 4p
59,VW - VolksWagen,005393-7,Gol I MOTION Comfort. 1.6 T. Flex 8V 3p
59,VW - VolksWagen,005394-5,Gol I MOTION Comfort. 1.6 T. Flex 8V 5p
59,VW - VolksWagen,005398-8,Gol I Motion Trendline 1.6 T. Flex 8V 5p
59,VW - VolksWagen,005103-9,Gol L 1.3/ L/ LS/ C/ S/ BX/ Plus 1.6
59,VW - VolksWagen,005230-2,Gol Plus 1.0 Mi Total Flex 2p
59,VW - VolksWagen,005231-0,Gol Plus 1.0 Mi Total Flex 4p
59,VW - VolksWagen,005395-3,Gol Rallye 1.6 T. Flex 16V 5p
59,VW - VolksWagen,005331-7,Gol Rock in Rio 1.0 Mi Total Flex 8V 5p
59,VW - VolksWagen,005318-0,Gol SELEÇÃO 1.0 Mi Total Flex 8V 5p
59,VW - VolksWagen,005364-3,Gol SELEÇÃO 1.6 I MOTION T.Flex 8V 5p
59,VW - VolksWagen,005363-5,Gol SELEÇÃO 1.6 Total Flex 8V 5p
59,VW - VolksWagen,005189-6,Gol Special 1.0 Mi 4p
59,VW - VolksWagen,005178-0,Gol Special 1.6 Mi 8V 99cv 2p
59,VW - VolksWagen,005079-2,Gol Special/ Special Xtreme 1.0 Mi 2p
59,VW - VolksWagen,005253-1,Gol TECH 1.0 Mi Total Flex 8V 2p
59,VW - VolksWagen,005254-0,Gol TECH 1.0 Mi Total Flex 8V 4p
59,VW - VolksWagen,005351-1,Gol TRACK 1.0 Mi Total Flex 8V 4p
59,VW - VolksWagen,005397-0,Gol Trendline 1.6 T. Flex 8V 5p
59,VW - VolksWagen,005037-7,Gol TSi 1.8/ 1.8Mi
59,VW - VolksWagen,005038-5,Gol TSi 2000 2p e 4p
59,VW - VolksWagen,005314-7,Golf  BLACK EDITON 2.0 Mi T. Flex 8V Tip
59,VW - VolksWagen,005319-8,Golf  Sportline 2.0 Mi Total F. 8V Tip.
59,VW - VolksWagen,005273-6,Golf  TECH 1.6 Mi Total Flex 8V 4p
59,VW - VolksWagen,005252-3,Golf 1.6 Mi Total Flex 8V 4p
59,VW - VolksWagen,005187-0,Golf 1.6 Mi Trip/ Sport 101cv 8V
59,VW - VolksWagen,005085-7,Golf 1.6Mi/ 1.6Mi Gener./Black & Silver
59,VW - VolksWagen,005209-4,Golf 1.8 Mi Sport 150cv Turbo Mec/Aut.
59,VW - VolksWagen,005129-2,Golf 2.0/ 2.0 Mi Flex Aut/Tiptronic.
59,VW - VolksWagen,005130-6,Golf 2.0/ 2.0 Mi Flex Comfortline Aut.
59,VW - VolksWagen,005106-3,Golf 2.0/ 2.0 Mi Flex Comfortline/ Sport
59,VW - VolksWagen,005141-1,Golf 2.0/ 2.0 T. Flex Mec.(Black & Silv)
59,VW - VolksWagen,005370-8,Golf Comfortline 1.4 TSI 140cv Aut.
59,VW - VolksWagen,005369-4,Golf Comfortline 1.4 TSI 140cv Mec.
59,VW - VolksWagen,005236-1,Golf Flash 1.6 Mi/1.6 Mi Tot. Flex 8V 4p
59,VW - VolksWagen,005071-7,Golf GL 1.8/ 2.0i 4p
59,VW - VolksWagen,005072-5,Golf GLX 2.0 4p
59,VW - VolksWagen,005285-0,Golf GT 2.0 Mi T. Flex 8V 4p Tiptronic
59,VW - VolksWagen,005278-7,Golf GT 2.0 Mi Total Flex 8V 4p
59,VW - VolksWagen,005171-3,Golf GTi 1.8 Mi 180/193cv Turbo 4p Mec.
59,VW - VolksWagen,005170-5,Golf GTi 1.8 Mi 180/193cv Turbo 4p Tip.
59,VW - VolksWagen,005107-1,Golf GTi 1.8 Mi 20V 2p Turbo Mec.
59,VW - VolksWagen,005131-4,Golf GTi 1.8 Mi 20V Turbo 2p Aut.
59,VW - VolksWagen,005158-6,Golf GTi 1.8 Mi 20V Turbo 4p Aut.
59,VW - VolksWagen,005157-8,Golf GTi 1.8 Mi 20V Turbo 4p Mec.
59,VW - VolksWagen,005087-3,Golf GTI 1.8 Turbo
59,VW - VolksWagen,005073-3,Golf GTi 2.0
59,VW - VolksWagen,005356-2,Golf GTi 2.0 TSI 220cv Aut.
59,VW - VolksWagen,005120-9,Golf GTi Cabrio 2.0 Mi
59,VW - VolksWagen,005099-7,Golf GTI VR6/ Golf 2.8 VR6
59,VW - VolksWagen,005355-4,Golf Highline 1.4 TSI 140cv Aut.
59,VW - VolksWagen,005354-6,Golf Highline 1.4 TSI 140cv Mec.
59,VW - VolksWagen,005302-3,Golf SILVER EDIT. 2.0 Mi T.Flex 8v Mec.
59,VW - VolksWagen,005301-5,Golf SILVER EDIT. 2.0 Mi T.Flex 8V Tip.
59,VW - VolksWagen,005259-0,Golf Sportline 1.6 Mi Total Flex 8V 4p
59,VW - VolksWagen,005168-3,Grand Saveiro Xtreme/Street  1.6/1.8/2.0
59,VW - VolksWagen,005326-0,JETTA 2.0 Total Flex 8V 4p Mec.
59,VW - VolksWagen,005327-9,JETTA 2.0 Total Flex 8V 4p Tiptronic
59,VW - VolksWagen,005328-7,JETTA 2.0 TSI 16V 4p Tiptronic
59,VW - VolksWagen,005255-8,JETTA 2.5 20V 150/170cv Tiptronic
59,VW - VolksWagen,005121-7,Jetta GLX III 2.8 VR6
59,VW - VolksWagen,005272-8,JETTA Variant 2.5 20V 170cv Tiptronic
59,VW - VolksWagen,005081-4,Kombi Carat
59,VW - VolksWagen,005137-3,Kombi Escolar 1.6 MPi
59,VW - VolksWagen,005241-8,Kombi Escolar/ 50 anos 1.4 Mi Total Flex
59,VW - VolksWagen,005023-7,Kombi Furgão
59,VW - VolksWagen,005239-6,Kombi Furgão 1.4 Mi Total Flex 8V
59,VW - VolksWagen,005138-1,Kombi Furgão Diesel
59,VW - VolksWagen,005357-0,Kombi LAST EDITION 56 1.4 Mi Total Flex
59,VW - VolksWagen,005240-0,Kombi Lotação 1.4 Mi Total Flex 8V
59,VW - VolksWagen,005136-5,Kombi Lotação 1.6 MPi
59,VW - VolksWagen,005022-9,Kombi Pick-Up
59,VW - VolksWagen,005139-0,Kombi Pick-Up Diesel
59,VW - VolksWagen,005238-8,Kombi Standard 1.4 Mi Total Flex 8V
59,VW - VolksWagen,005024-5,Kombi Standard/ Luxo/ Série Prata
59,VW - VolksWagen,005042-3,Logus 1.6 / CLi / CL/ GL
59,VW - VolksWagen,005043-1,Logus 1.8 / CLi / CL
59,VW - VolksWagen,005044-0,Logus GLi / GL 1.8
59,VW - VolksWagen,005045-8,Logus GLS 1.8
59,VW - VolksWagen,005046-6,Logus GLSi / GLS 2000
59,VW - VolksWagen,005047-4,Logus Wolfsburg Edition 2000i
59,VW - VolksWagen,005111-0,New Beetle 2.0 Mi Mec./Aut.
59,VW - VolksWagen,005160-8,Parati 1.0 Mi FUN/ SunSet 16V 4p
59,VW - VolksWagen,005151-9,Parati 1.0 Mi Plus 16v 4p
59,VW - VolksWagen,005152-7,Parati 1.0 Mi Summer 16v 4p
59,VW - VolksWagen,005165-9,Parati 1.0 Mi Tour 16V 76cv 4p
59,VW - VolksWagen,005211-6,Parati 1.6 Mi Plus Total Flex  8V 4p
59,VW - VolksWagen,005108-0,Parati 1.6 Mi/ 1.6 Mi City
59,VW - VolksWagen,005192-6,Parati 1.6Mi/1.6Mi City/T.Field T.Flex
59,VW - VolksWagen,005218-3,Parati 1.8 Mi City Total Flex 8V 4p
59,VW - VolksWagen,005221-3,Parati 1.8 Mi CROSSOVER Total Flex 8V 4p
59,VW - VolksWagen,005219-1,Parati 1.8 Mi Plus Total Flex 8V 4p
59,VW - VolksWagen,005220-5,Parati 1.8 Mi T. Field Total Flex 8V 4p
59,VW - VolksWagen,005166-7,Parati 1.8 Mi Tour 8V 99cv 4p
59,VW - VolksWagen,005109-8,Parati 1.8 Mi/ 1.8 Mi Plus
59,VW - VolksWagen,005008-3,Parati 1000 Mi 16V 2p e 4p
59,VW - VolksWagen,005145-4,Parati 1000 Mi 16V 4p Turbo
59,VW - VolksWagen,005167-5,Parati 2.0 Mi Tour 8V 112cv 4p
59,VW - VolksWagen,005110-1,Parati 2.0 Mi/ 2.0 Mi Track & Field
59,VW - VolksWagen,005009-1,Parati C 1.6/ CL 1.6 Mi 2p e 4p
59,VW - VolksWagen,005010-5,Parati CL 1.8 Mi 2p e 4p
59,VW - VolksWagen,005048-2,Parati CLi / CL/ Atlanta 1.6
59,VW - VolksWagen,005049-0,Parati CLi / CL/ Atlanta 1.8
59,VW - VolksWagen,005242-6,Parati COMFORTLINE 1.6 Mi Tot.Flex 8V 4p
59,VW - VolksWagen,005232-9,Parati COMFORTLINE 1.8 Mi Tot.Flex 8V 4p
59,VW - VolksWagen,005188-8,Parati CROSSOVER 2.0 8V/ 1.0 16V TB 4p
59,VW - VolksWagen,005183-7,Parati Evidence 1.8 8V/ 1.0 16V TB 4p
59,VW - VolksWagen,005050-4,Parati GL 1.6 Mi/ 1.6/ GLS/ Club 1.6
59,VW - VolksWagen,005011-3,Parati GL 1.8 Mi/ Club 1.8 Mi 2p e 4p
59,VW - VolksWagen,005051-2,Parati GLi / GL 1.8
59,VW - VolksWagen,005012-1,Parati GLS 2.0 Mi 2/4p
59,VW - VolksWagen,005052-0,Parati GLSi 2.0 / GLS/ Surf 1.8
59,VW - VolksWagen,005053-9,Parati GTi 2.0 Mi 16V
59,VW - VolksWagen,005100-4,Parati Plus/ LS/ S
59,VW - VolksWagen,005270-1,Parati SURF 1.6 Mi Total Flex
59,VW - VolksWagen,005271-0,Parati SURF 1.8 Mi Total Flex
59,VW - VolksWagen,005289-2,Parati TITAN 1.6 Mi Total Flex 8V 4p
59,VW - VolksWagen,005169-1,Parati Utility 1.8 8V/ 1.0 Turbo 16V
59,VW - VolksWagen,005101-2,Passat  L/LS/LSe/GL/GLS/TS/Fla/Vill/Plus
59,VW - VolksWagen,005132-2,Passat 1.8 Aut.
59,VW - VolksWagen,005088-1,Passat 1.8 Mec.
59,VW - VolksWagen,005113-6,Passat 1.8 Tiptronic
59,VW - VolksWagen,005074-1,Passat 2.0
59,VW - VolksWagen,005234-5,Passat 2.0 FSI Tiptronic
59,VW - VolksWagen,005092-0,Passat 2.8 V6 Mec.
59,VW - VolksWagen,005184-5,Passat 2.8 V6 Protect Tiptronic
59,VW - VolksWagen,005112-8,Passat 2.8 V6 Tiptronic
59,VW - VolksWagen,005260-4,Passat 3.2 V6 FSI 24V 250cv Tip.
59,VW - VolksWagen,005400-3,Passat CC 2.0 TSI 211cv Tiptronic
59,VW - VolksWagen,005292-2,Passat CC 3.6 V6 FSI 300cv Tiptronic
59,VW - VolksWagen,005054-7,Passat Pointer GTS
59,VW - VolksWagen,005090-3,Passat Turbo 1.8 Mec.
59,VW - VolksWagen,005134-9,Passat Turbo 1.8 Tiptronic
59,VW - VolksWagen,005257-4,Passat Turbo 2.0 FSI/TSI Tiptronic 4p
59,VW - VolksWagen,005237-0,Passat Variant  2.0 FSI 150cv Tiptron.5p
59,VW - VolksWagen,005135-7,Passat Variant 1.8 Aut.
59,VW - VolksWagen,005089-0,Passat Variant 1.8 Mec.
59,VW - VolksWagen,005075-0,Passat Variant 2.0
59,VW - VolksWagen,005093-8,Passat Variant 2.8 V6
59,VW - VolksWagen,005114-4,Passat Variant 2.8 V6 Tiptronic
59,VW - VolksWagen,005261-2,Passat Variant 3.2 V6 FSI 24V 250cv Tip.
